#{"t_start": 1672758446.629091, "env_id": null}
r,l,t
-0.2399999,200,1900.817562
-0.43499973,200,1901.080343
-0.44999972,200,1901.336441
1.0,3,1901.345807
0.95,31,1901.387704
0.915,37,1901.435542
-0.27999988,200,1901.695118
0.95,34,1901.860788
-0.2399999,200,1903.180392
-0.41499975,200,1903.436333
-0.7049995,200,1903.696818
-0.4749997,200,1903.958036
-0.30499986,200,1904.220052
-0.2649999,200,1904.690574
-0.22999991,200,1904.948801
-0.4749997,200,1905.208765
0.96,45,1905.265825
0.97,19,1905.290306
-0.31999984,200,1905.552087
-0.6249996,200,1905.933825
-0.41999975,200,1907.271399
-0.3649998,200,1907.531691
-0.6899995,200,1907.788762
0.945,16,1907.809428
-0.4749997,200,1908.067385
0.84000003,125,1908.230377
-0.41999975,200,1908.609203
0.945,32,1908.656455
-0.5849996,200,1908.915204
-0.8399994,200,1909.174783
0.925,59,1909.248304
-0.75499946,200,1909.506504
-0.44999972,200,1909.893551
-0.76999944,200,1911.284525
1.0,6,1911.292708
0.6450002,194,1911.545323
-0.55999964,200,1911.80413
0.62000024,151,1912.000495
-0.6099996,200,1912.261284
-0.32499984,200,1912.642141
-0.4799997,200,1912.896098
-0.43499973,200,1913.163558
-0.2499999,200,1913.417307
-0.4749997,200,1913.679182
-0.64999956,200,1914.062126
-0.27999988,200,1915.386662
-0.31999984,200,1915.652378
0.985,19,1915.679388
-0.43999973,200,1915.939804
0.99,6,1915.948037
-0.38499978,200,1916.210171
-0.54999965,200,1916.586385
1.0,1,1916.588386
-0.67499954,200,1916.844434
-0.18999995,200,1917.10204
-0.64499956,200,1917.359331
0.83000004,189,1917.668973
-0.110000014,200,1918.048539
0.99,13,1918.06572
-0.6849995,200,1919.380737
-0.33999982,200,1919.653602
0.96,33,1919.702494
-0.64499956,200,1919.959468
-0.6849995,200,1920.217267
-0.56999964,200,1920.587803
-0.49999967,200,1920.844145
0.6950002,87,1920.961157
-0.7949994,200,1921.218273
-0.33999982,200,1921.474429
-0.7099995,200,1921.738206
0.7900001,129,1922.113917
-0.18499996,200,1923.429932
-0.6149996,200,1923.691401
0.7800001,72,1923.785686
-0.3599998,200,1924.04729
-0.2449999,200,1924.302052
-0.6199996,200,1924.682136
-0.39999977,200,1924.939906
-0.75499946,200,1925.197342
-0.43999973,200,1925.454016
-0.55499965,200,1925.71402
0.845,94,1925.957865
-0.54499966,200,1927.270366
-0.4649997,200,1927.530761
0.995,8,1927.541654
0.9,55,1927.610634
0.98,44,1927.665411
0.905,31,1927.704298
-0.3699998,200,1927.960864
-0.42999974,200,1928.217361
-0.28499988,200,1928.595103
-0.34999982,200,1928.852299
0.42000037,158,1929.057882
-0.5999996,200,1929.317385
-0.44999972,200,1929.581551
-0.2749999,200,1929.968278
-0.40499976,200,1931.340972
-0.4749997,200,1931.59864
0.915,51,1931.663018
-0.5999996,200,1931.914048
-0.3649998,200,1932.178132
-0.45499972,200,1932.618797
-0.29999986,200,1932.875133
0.71500015,194,1933.126435
0.99,13,1933.14369
-0.39999977,200,1933.400604
-0.7249995,200,1933.65757
0.995,2,1933.660669
-0.48999968,200,1934.050097
-0.49499968,200,1935.370927
0.7450001,120,1935.53023
-0.5949996,200,1935.874069
0.865,125,1936.038884
-0.3649998,200,1936.295754
-0.3549998,200,1936.671904
0.885,56,1936.741699
-0.31499985,200,1937.000852
0.72000015,149,1937.191173
-0.4699997,200,1937.452927
-0.2749999,200,1937.72122
-0.41999975,200,1938.092869
0.915,54,1938.161278
-0.39499977,200,1939.454629
0.70500016,144,1939.647283
-0.49999967,200,1939.90998
-0.63999957,200,1940.167318
-0.7349995,200,1940.549582
-0.41499975,200,1940.806645
-0.30999985,200,1941.064303
-0.7149995,200,1941.324353
-0.56499964,200,1941.642616
-0.41999975,200,1942.018567
-0.54999965,200,1943.334379
0.9,137,1943.505055
0.4000004,177,1943.733765
-0.3549998,200,1943.993929
0.995,2,1943.997275
-0.63999957,200,1944.255741
-0.6049996,200,1944.646979
-0.38499978,200,1944.906407
-0.5049997,200,1945.166176
-0.7199995,200,1945.419945
-0.2499999,200,1945.679195
-0.2699999,200,1946.069384
0.96500003,13,1946.086526
-0.40499976,200,1947.392721
-0.63999957,200,1947.652507
0.81000006,87,1947.761085
-0.5099997,200,1948.018496
0.7600001,185,1948.260507
-0.2749999,200,1948.645732
-0.29999986,200,1948.908626
-0.3699998,200,1949.166862
0.6850002,137,1949.345031
-0.6299996,200,1949.603979
-0.34499982,200,1949.984599
-0.41499975,200,1951.392896
0.88,107,1951.529483
-0.2449999,200,1951.789059
-0.2649999,200,1952.050331
0.7750001,81,1952.160912
-0.55499965,200,1952.536437
0.6650002,184,1952.776335
-0.34499982,200,1953.032335
-0.2649999,200,1953.290484
-0.54999965,200,1953.571998
-0.3749998,200,1953.909775
-0.49999967,200,1955.346942
1.0,4,1955.352655
-0.41999975,200,1955.616984
0.945,26,1955.654915
-0.45499972,200,1955.918963
0.96500003,21,1955.945952
0.82500005,69,1956.034132
-0.39499977,200,1956.294997
-0.5299997,200,1956.675147
0.92,41,1956.72615
0.81000006,96,1956.846079
-0.29999986,200,1957.10129
1.0,1,1957.103246
-0.5049997,200,1957.367658
0.89,72,1957.464385
1.0,5,1957.471391
-0.22999991,200,1957.727052
-0.2449999,200,1958.105885
-0.3749998,200,1959.407759
0.95,53,1959.478415
-0.17499997,200,1959.817789
-0.5049997,200,1960.078678
-0.2599999,200,1960.343864
-0.53999966,200,1960.72879
-0.39999977,200,1960.984784
-0.29999986,200,1961.246683
0.945,74,1961.339423
0.98,7,1961.348828
-0.30499986,200,1961.610739
-0.53499967,200,1961.866754
-0.39999977,200,1963.275515
0.925,38,1963.323348
0.975,32,1963.363669
-0.29499987,200,1963.636058
-0.29999986,200,1963.892379
0.82000005,155,1964.098345
0.7600001,77,1964.201692
0.995,6,1964.210159
-0.21999992,200,1964.591784
0.95,37,1964.639333
-0.48999968,200,1964.899862
-0.40999976,200,1965.157952
-0.34999982,200,1965.414198
0.875,72,1965.518225
0.5850003,182,1965.751381
-0.7299995,200,1966.126951
1.0,1,1966.128868
-0.3749998,200,1967.459304
-0.4799997,200,1967.718366
-0.2699999,200,1967.975995
-0.6049996,200,1968.235189
-0.6199996,200,1968.611031
-0.5149997,200,1968.949989
-0.41999975,200,1969.209522
-0.41499975,200,1969.460501
-0.42499974,200,1969.728079
0.855,78,1969.826964
-0.6149996,200,1971.250009
-0.4849997,200,1971.505182
-0.21499993,200,1971.764708
-0.49499968,200,1972.022357
0.99,12,1972.037728
-0.38999978,200,1972.293277
-0.4649997,200,1972.673177
-0.2749999,200,1972.930089
-0.29499987,200,1973.191083
-0.4749997,200,1973.450517
-0.53499967,200,1973.791778
-0.3749998,200,1974.166276
-0.28499988,200,1975.489261
1.0,1,1975.491168
0.975,17,1975.517477
-0.3749998,200,1975.766233
1.0,5,1975.773459
1.0,1,1975.775407
0.885,131,1975.946352
1.0,64,1976.041887
0.955,43,1976.098926
0.47500032,163,1976.307613
0.985,11,1976.322061
-0.55499965,200,1976.699701
-0.4599997,200,1976.955138
-0.54999965,200,1977.211727
0.975,24,1977.243828
0.95,22,1977.276769
-0.41499975,200,1977.533846
-0.18999995,200,1977.791132
-0.3599998,200,1979.289289
-0.40999976,200,1979.550178
-0.6349996,200,1979.814488
-0.4649997,200,1980.073066
-0.6099996,200,1980.329409
-0.43499973,200,1980.703371
-0.33499983,200,1980.959248
-0.17499997,200,1981.216249
0.925,44,1981.282468
1.0,7,1981.293573
-0.2599999,200,1981.561054
0.43500036,197,1981.808996
0.92,24,1981.839357
0.7850001,99,1982.082643
-0.11500002,200,1983.371216
-0.44999972,200,1983.631705
-0.44999972,200,1983.887853
-0.3599998,200,1984.147341
-0.4749997,200,1984.521051
0.94,15,1984.547806
0.97,33,1984.592099
-0.21499993,200,1984.855802
-0.38999978,200,1985.112717
-0.32999983,200,1985.371192
-0.5149997,200,1985.631126
-0.5049997,200,1986.012725
0.89,108,1987.269006
-0.6249996,200,1987.52918
-0.54999965,200,1987.788856
-0.28999987,200,1988.046672
-0.63999957,200,1988.300361
0.935,56,1988.370856
-0.54499966,200,1988.776778
-0.5799996,200,1989.03295
0.945,74,1989.142601
-0.74999946,200,1989.4071
-0.28999987,200,1989.674717
-0.20999993,200,1990.057724
0.59500027,165,1991.430366
0.98,22,1991.459306
0.945,33,1991.501008
-0.42499974,200,1991.760413
1.0,1,1991.76231
-0.4749997,200,1992.02352
-0.31499985,200,1992.28249
0.935,29,1992.324909
-0.6199996,200,1992.714893
0.925,76,1992.811088
-0.41499975,200,1993.072213
-0.23499991,200,1993.329568
-0.22499992,200,1993.59319
-0.38999978,200,1993.850353
0.995,5,1993.857344
0.99,8,1993.868707
-0.145,200,1995.316031
0.995,8,1995.327108
-0.48999968,200,1995.587708
-0.56999964,200,1995.848894
-0.19999994,200,1996.109538
-0.4649997,200,1996.366184
-0.44999972,200,1996.740452
-0.5949996,200,1996.998362
0.96,21,1997.025238
-0.49999967,200,1997.287624
-0.6949995,200,1997.553678
-0.5299997,200,1997.808997
-0.30999985,200,1998.191685
0.93,42,1999.325696
-0.5899996,200,1999.588438
0.96,13,1999.61034
1.0,2,1999.614215
-0.39499977,200,1999.875882
-0.4699997,200,2000.137479
-0.7949994,200,2000.398048
0.995,7,2000.407335
-0.49999967,200,2000.783964
0.83000004,76,2000.879259
-0.33999982,200,2001.156195
-0.43999973,200,2001.411047
-0.41999975,200,2001.671358
0.98,28,2001.706862
0.6350002,181,2001.940319
0.875,69,2002.152854
-0.28999987,200,2003.458156
-0.54499966,200,2003.720916
-0.4599997,200,2003.978307
0.99,12,2003.994102
0.6650002,135,2004.171408
-0.2499999,200,2004.43463
-0.6999995,200,2004.818047
0.94,67,2004.909119
-0.32999983,200,2005.172402
0.935,38,2005.220657
-0.66499954,200,2005.477263
0.93,38,2005.566885
-0.55999964,200,2005.84226
0.98,25,2005.873964
-0.5099997,200,2007.329748
-0.4649997,200,2007.600339
-0.5199997,200,2007.853086
1.0,3,2007.857538
-0.5849996,200,2008.114591
-0.7349995,200,2008.37034
-0.39499977,200,2008.753934
-0.4599997,200,2009.014969
1.0,1,2009.016924
-0.30499986,200,2009.278176
-0.42999974,200,2009.53678
-0.30999985,200,2009.805827
0.985,6,2009.81399
-0.31499985,200,2010.202656
-0.4849997,200,2011.638867
-0.3549998,200,2011.897709
0.985,19,2011.927367
-0.40999976,200,2012.18813
-0.3649998,200,2012.44593
-0.41999975,200,2012.827125
-0.2549999,200,2013.086942
-0.34999982,200,2013.342276
-0.30999985,200,2013.603061
-0.40499976,200,2013.86601
1.0,2,2013.869167
0.995,8,2013.879489
-0.55999964,200,2014.261702
-0.44999972,200,2015.576973
0.995,7,2015.586411
-0.38999978,200,2015.841935
0.945,37,2015.888125
-0.2499999,200,2016.147289
-0.20999993,200,2016.410428
0.7650001,151,2016.72875
0.975,9,2016.740843
-0.19499995,200,2016.999205
-0.5199997,200,2017.261683
-0.6999995,200,2017.519314
-0.5099997,200,2017.778904
-0.4649997,200,2018.156079
-0.45499972,200,2019.498996
-0.32999983,200,2019.757714
-0.28999987,200,2020.020327
0.995,18,2020.045216
0.93,41,2020.09576
-0.2449999,200,2020.352393
-0.56499964,200,2020.734687
-0.4749997,200,2020.992301
-0.41499975,200,2021.249143
1.0,2,2021.252549
0.975,32,2021.296535
1.0,1,2021.298782
-0.4649997,200,2021.558071
0.885,54,2021.626122
-0.5149997,200,2021.881642
-0.30999985,200,2023.467335
1.0,7,2023.479705
-0.28499988,200,2023.74212
0.95,39,2023.793221
-0.2749999,200,2024.056065
0.62000024,169,2024.280855
0.96500003,12,2024.296917
0.925,65,2024.377912
0.96,18,2024.403731
0.875,50,2024.472052
0.97,12,2024.492567
-0.40999976,200,2024.872743
-0.4699997,200,2025.13343
-0.5199997,200,2025.392674
1.0,3,2025.397141
1.0,1,2025.399105
0.845,156,2025.604654
-0.3699998,200,2025.862467
0.5500003,168,2026.078515
-0.2649999,200,2027.494962
-0.5099997,200,2027.759334
-0.5949996,200,2028.018037
0.73500013,136,2028.192634
-0.65999955,200,2028.450558
-0.5149997,200,2028.840569
0.905,20,2028.866637
0.73500013,92,2028.982383
1.0,1,2028.984288
0.995,8,2028.994956
1.0,2,2028.998162
-0.64999956,200,2029.257149
-0.5999996,200,2029.52105
-0.5849996,200,2029.786912
-0.4649997,200,2030.042825
-0.63999957,200,2031.545733
-0.5099997,200,2031.804549
-0.43499973,200,2032.059183
-0.7049995,200,2032.309902
-0.3549998,200,2032.575467
-0.40499976,200,2032.950675
-0.5849996,200,2033.206627
1.0,1,2033.208526
0.865,54,2033.276152
-0.75999945,200,2033.536598
-0.42999974,200,2033.792515
-0.5799996,200,2034.056048
0.925,24,2034.087888
-0.41499975,200,2035.531675
-0.30999985,200,2035.792153
-0.3699998,200,2036.060216
-0.43999973,200,2036.321698
0.84000003,75,2036.420391
-0.4799997,200,2036.883523
0.5800003,167,2037.103284
-0.34999982,200,2037.358941
0.985,5,2037.365882
-0.6249996,200,2037.629298
0.80500007,125,2037.784835
0.915,92,2037.906387
-0.34499982,200,2038.28283
0.9,52,2038.357134
0.865,73,2039.485803
-0.4699997,200,2039.750385
-0.40999976,200,2040.006417
0.99,3,2040.010822
-0.38999978,200,2040.269248
-0.4649997,200,2040.528238
-0.2649999,200,2040.916909
1.0,3,2040.921612
1.0,6,2040.929837
-0.3749998,200,2041.188235
-0.4649997,200,2041.444184
-0.27999988,200,2041.701763
0.915,40,2041.752527
0.97,21,2041.779643
-0.40499976,200,2042.03946
-0.7099995,200,2043.540102
-0.41999975,200,2043.801556
-0.3699998,200,2044.062494
1.0,15,2044.082373
0.5550003,188,2044.32823
-0.6249996,200,2044.592287
-0.38499978,200,2044.969794
0.85,133,2045.151432
0.885,55,2045.220357
0.83000004,101,2045.346896
0.885,71,2045.441366
-0.27999988,200,2045.700342
-0.6349996,200,2045.96205
-0.63999957,200,2047.395376
0.7400001,99,2047.521609
1.0,1,2047.523498
-0.31499985,200,2047.782085
0.885,35,2047.826089
-0.31999984,200,2048.085388
-0.4799997,200,2048.435249
0.99,9,2048.446711
-0.42999974,200,2048.708983
-0.4799997,200,2049.088234
0.61000025,187,2049.33032
0.855,59,2049.410968
-0.2699999,200,2049.670429
-0.5999996,200,2049.934423
0.6450002,163,2050.149813
-0.41999975,200,2051.580209
0.97,14,2051.598102
-0.4649997,200,2051.854081
-0.31999984,200,2052.111369
0.83500004,65,2052.199857
-0.4749997,200,2052.45736
-0.2599999,200,2052.838852
-0.42499974,200,2053.098661
1.0,4,2053.104332
0.845,157,2053.306294
0.975,14,2053.324463
-0.30499986,200,2053.583782
-0.39999977,200,2053.845716
0.96,20,2053.8707
-0.17999996,200,2054.258125
-0.49999967,200,2055.671631
-0.17999996,200,2055.933277
-0.41999975,200,2056.192728
0.93,62,2056.270657
-0.28499988,200,2056.529092
-0.32499984,200,2056.913972
0.92,86,2057.024043
0.81000006,106,2057.161754
0.96500003,23,2057.192067
-0.31999984,200,2057.454484
-0.2749999,200,2057.724733
-0.41999975,200,2057.982089
0.97,40,2058.033062
-0.4749997,200,2059.482566
-0.13000001,200,2059.743282
0.975,24,2059.779092
-0.7249995,200,2060.039107
0.7750001,102,2060.167508
-0.3549998,200,2060.426785
-0.5299997,200,2060.68801
-0.4749997,200,2061.077691
1.0,3,2061.082212
0.995,8,2061.092893
-0.45499972,200,2061.350022
-0.34499982,200,2061.608945
0.81500006,106,2061.748689
0.7850001,121,2061.900524
0.86,93,2062.026895
-0.39499977,200,2063.534417
-0.7399995,200,2063.78368
-0.3749998,200,2064.049244
-0.33999982,200,2064.306297
-0.29999986,200,2064.57082
1.0,3,2064.575278
-0.40999976,200,2064.963464
-0.5949996,200,2065.222697
-0.27999988,200,2065.480082
0.81000006,93,2065.599828
-0.4849997,200,2065.86082
0.885,64,2065.941636
-0.34999982,200,2066.204622
1.0,1,2066.206975
0.60500026,159,2067.584314
0.985,25,2067.617197
-0.43999973,200,2067.874318
0.83000004,61,2067.952037
0.845,114,2068.104215
-0.5149997,200,2068.364182
-0.19999994,200,2068.623977
-0.28999987,200,2069.012869
0.95,36,2069.058728
0.96500003,37,2069.106082
-0.3649998,200,2069.37256
0.85,105,2069.512353
1.0,2,2069.515631
-0.66499954,200,2069.770206
0.845,115,2069.918634
0.99,10,2069.931957
-0.74499947,200,2070.302122
-0.2449999,200,2071.607845
-0.42999974,200,2071.8646
-0.41499975,200,2072.126431
-0.21499993,200,2072.382515
-0.43999973,200,2072.641048
-0.3699998,200,2073.022719
-0.43999973,200,2073.285384
-0.44499972,200,2073.549037
-0.28999987,200,2073.806849
-0.31499985,200,2074.14525
-0.45499972,200,2075.587033
0.995,28,2075.622433
0.935,64,2075.702559
0.945,69,2075.800794
-0.6249996,200,2076.054138
-0.32999983,200,2076.307042
-0.67999953,200,2076.574193
-0.49499968,200,2076.951676
-0.14999999,200,2077.20884
-0.63999957,200,2077.46786
1.0,1,2077.469767
-0.40499976,200,2077.726569
-0.38999978,200,2077.98415
-0.31499985,200,2079.488154
-0.38499978,200,2079.755515
-0.43999973,200,2080.015176
0.7800001,149,2080.21561
-0.2499999,200,2080.474144
-0.42999974,200,2080.731041
0.995,7,2080.740278
0.59500027,172,2081.087179
-0.44499972,200,2081.34355
1.0,11,2081.35799
-0.44999972,200,2081.616899
-0.34999982,200,2081.871934
-0.45499972,200,2082.129621
1.0,7,2082.139351
1.0,4,2082.144887
0.865,76,2082.362685
